timestamp_utc,policy,retry_model,retry_budget,hotspot_probability,hotspot_p,mpl,repeat,seed,warmup_seconds,measurement_seconds,committed,errors,attempts,aborts,committed_tps,tps,observed_tps,attempted_tps,error_rate_pct,error_rate,abort_rate_pct,abort_rate,latency_mean_ms,mean_latency_ms,latency_p50_ms,latency_p95_ms,p95_latency_ms,validation_ok,post_total_funds,raw_path
2026-05-15T17:58:00.071131+00:00,rc,bounded_1,1,0.100000,0.100000,32,1,3992,2.0,6.0,81672,0,81672,0,13612.000000,13612.000000,13612.000000,13612.000000,0.000000,0.000000,0.000000,0.000000,2.342301,2.342301,1.779979,3.437383,3.437383,True,3598217401,results/micro_pilot/raw/20260515T175800.071131+0000_rc_mpl32_bounded_1_p0p1_r1.json
2026-05-15T17:58:09.186261+00:00,rc,bounded_1,1,0.500000,0.500000,32,1,3992,2.0,6.0,78645,0,78645,0,13107.500000,13107.500000,13107.500000,13107.500000,0.000000,0.000000,0.000000,0.000000,2.434372,2.434372,1.862417,3.798385,3.798385,True,3568917478,results/micro_pilot/raw/20260515T175809.186261+0000_rc_mpl32_bounded_1_p0p5_r1.json
2026-05-15T17:58:18.314783+00:00,rc,bounded_1,1,0.900000,0.900000,32,1,3992,2.0,6.0,80579,0,80579,0,13429.833333,13429.833333,13429.833333,13429.833333,0.000000,0.000000,0.000000,0.000000,2.376365,2.376365,1.657791,5.127898,5.127898,True,3580113823,results/micro_pilot/raw/20260515T175818.314783+0000_rc_mpl32_bounded_1_p0p9_r1.json
2026-05-15T17:58:27.409207+00:00,rc,bounded_3,3,0.100000,0.100000,32,1,3992,2.0,6.0,77320,0,77320,0,12886.666667,12886.666667,12886.666667,12886.666667,0.000000,0.000000,0.000000,0.000000,2.479097,2.479097,1.859875,3.552614,3.552614,True,3599114695,results/micro_pilot/raw/20260515T175827.409207+0000_rc_mpl32_bounded_3_p0p1_r1.json
2026-05-15T17:58:36.518525+00:00,rc,bounded_3,3,0.500000,0.500000,32,1,3992,2.0,6.0,82904,0,82904,0,13817.333333,13817.333333,13817.333333,13817.333333,0.000000,0.000000,0.000000,0.000000,2.310200,2.310200,1.825375,3.803875,3.803875,True,3571320948,results/micro_pilot/raw/20260515T175836.518525+0000_rc_mpl32_bounded_3_p0p5_r1.json
2026-05-15T17:58:45.650033+00:00,rc,bounded_3,3,0.900000,0.900000,32,1,3992,2.0,6.0,77159,0,77159,0,12859.833333,12859.833333,12859.833333,12859.833333,0.000000,0.000000,0.000000,0.000000,2.477880,2.477880,1.642354,5.653988,5.653988,True,3579106302,results/micro_pilot/raw/20260515T175845.650033+0000_rc_mpl32_bounded_3_p0p9_r1.json
2026-05-15T17:58:54.712484+00:00,rc,unbounded,inf,0.100000,0.100000,32,1,3992,2.0,6.0,81362,0,81362,0,13560.333333,13560.333333,13560.333333,13560.333333,0.000000,0.000000,0.000000,0.000000,2.354362,2.354362,1.999604,3.368250,3.368250,True,3599218465,results/micro_pilot/raw/20260515T175854.712484+0000_rc_mpl32_unbounded_p0p1_r1.json
2026-05-15T17:59:03.786033+00:00,rc,unbounded,inf,0.500000,0.500000,32,1,3992,2.0,6.0,84074,0,84074,0,14012.333333,14012.333333,14012.333333,14012.333333,0.000000,0.000000,0.000000,0.000000,2.277856,2.277856,1.884333,3.695091,3.695091,True,3573623817,results/micro_pilot/raw/20260515T175903.786033+0000_rc_mpl32_unbounded_p0p5_r1.json
2026-05-15T17:59:12.854946+00:00,rc,unbounded,inf,0.900000,0.900000,32,1,3992,2.0,6.0,80610,0,80610,0,13435.000000,13435.000000,13435.000000,13435.000000,0.000000,0.000000,0.000000,0.000000,2.376052,2.376052,1.773334,4.601081,4.601081,True,3578514002,results/micro_pilot/raw/20260515T175912.854946+0000_rc_mpl32_unbounded_p0p9_r1.json
2026-05-15T17:59:21.929042+00:00,si,bounded_1,1,0.100000,0.100000,32,1,3992,2.0,6.0,81549,43,82079,530,13591.500000,13591.500000,13598.666667,13679.833333,0.052701,0.052701,0.645719,0.645719,2.346817,2.346817,1.768688,3.370207,3.370207,True,3600120224,results/micro_pilot/raw/20260515T175921.929042+0000_si_mpl32_bounded_1_p0p1_r1.json
