timestamp_utc,policy,retry_model,retry_budget,hotspot_probability,hotspot_p,mpl,repeat,seed,warmup_seconds,measurement_seconds,committed,errors,attempts,aborts,committed_tps,tps,observed_tps,attempted_tps,error_rate_pct,error_rate,abort_rate_pct,abort_rate,latency_mean_ms,mean_latency_ms,latency_p50_ms,latency_p95_ms,p95_latency_ms,validation_ok,post_total_funds,raw_path
2026-05-15T18:53:52.093771+00:00,rc,bounded_1,1,0.100000,0.100000,1,1,3992,30.0,60.0,189073,0,189073,0,3151.216667,3151.216667,3151.216667,3151.216667,0.000000,0.000000,0.000000,0.000000,0.310804,0.310804,0.255375,0.472946,0.472946,True,3600323380,results/v7/raw/20260515T185352.093771+0000_rc_mpl1_bounded_1_p0p1_r1.json
2026-05-15T18:55:22.956825+00:00,rc,bounded_1,1,0.100000,0.100000,1,2,3993,30.0,60.0,204434,0,204434,0,3407.233333,3407.233333,3407.233333,3407.233333,0.000000,0.000000,0.000000,0.000000,0.287586,0.287586,0.269145,0.514623,0.514623,True,3600332599,results/v7/raw/20260515T185522.956825+0000_rc_mpl1_bounded_1_p0p1_r2.json
2026-05-15T18:56:53.724033+00:00,rc,bounded_1,1,0.100000,0.100000,1,3,3994,30.0,60.0,211046,0,211046,0,3517.433333,3517.433333,3517.433333,3517.433333,0.000000,0.000000,0.000000,0.000000,0.278774,0.278774,0.231146,0.425722,0.425722,True,3600344688,results/v7/raw/20260515T185653.724033+0000_rc_mpl1_bounded_1_p0p1_r3.json
2026-05-15T18:58:24.471538+00:00,rc,bounded_1,1,0.100000,0.100000,1,4,3995,30.0,60.0,205696,0,205696,0,3428.266667,3428.266667,3428.266667,3428.266667,0.000000,0.000000,0.000000,0.000000,0.285950,0.285950,0.223542,0.454771,0.454771,True,3600336342,results/v7/raw/20260515T185824.471538+0000_rc_mpl1_bounded_1_p0p1_r4.json
2026-05-15T18:59:55.239599+00:00,rc,bounded_1,1,0.100000,0.100000,1,5,3996,30.0,60.0,204621,0,204621,0,3410.350000,3410.350000,3410.350000,3410.350000,0.000000,0.000000,0.000000,0.000000,0.287624,0.287624,0.242354,0.458277,0.458277,True,3600337419,results/v7/raw/20260515T185955.239599+0000_rc_mpl1_bounded_1_p0p1_r5.json
2026-05-15T19:01:26.046216+00:00,rc,bounded_1,1,0.500000,0.500000,1,1,3992,30.0,60.0,201105,0,201105,0,3351.750000,3351.750000,3351.750000,3351.750000,0.000000,0.000000,0.000000,0.000000,0.292543,0.292543,0.270208,0.576179,0.576179,True,3600334914,results/v7/raw/20260515T190126.046216+0000_rc_mpl1_bounded_1_p0p5_r1.json
2026-05-15T19:02:56.830637+00:00,rc,bounded_1,1,0.500000,0.500000,1,2,3993,30.0,60.0,200207,0,200207,0,3336.783333,3336.783333,3336.783333,3336.783333,0.000000,0.000000,0.000000,0.000000,0.293887,0.293887,0.240688,0.452758,0.452758,True,3600331633,results/v7/raw/20260515T190256.830637+0000_rc_mpl1_bounded_1_p0p5_r2.json
2026-05-15T19:04:27.565348+00:00,rc,bounded_1,1,0.500000,0.500000,1,3,3994,30.0,60.0,203619,0,203619,0,3393.650000,3393.650000,3393.650000,3393.650000,0.000000,0.000000,0.000000,0.000000,0.289133,0.289133,0.244771,0.442099,0.442099,True,3600338341,results/v7/raw/20260515T190427.565348+0000_rc_mpl1_bounded_1_p0p5_r3.json
2026-05-15T19:05:58.283668+00:00,rc,bounded_1,1,0.500000,0.500000,1,4,3995,30.0,60.0,206885,0,206885,0,3448.083333,3448.083333,3448.083333,3448.083333,0.000000,0.000000,0.000000,0.000000,0.284351,0.284351,0.230437,0.444910,0.444910,True,3600340758,results/v7/raw/20260515T190558.283668+0000_rc_mpl1_bounded_1_p0p5_r4.json
2026-05-15T19:07:29.006512+00:00,rc,bounded_1,1,0.500000,0.500000,1,5,3996,30.0,60.0,211640,0,211640,0,3527.333333,3527.333333,3527.333333,3527.333333,0.000000,0.000000,0.000000,0.000000,0.278304,0.278304,0.232416,0.426306,0.426306,True,3600348554,results/v7/raw/20260515T190729.006512+0000_rc_mpl1_bounded_1_p0p5_r5.json
2026-05-15T19:08:59.756157+00:00,rc,bounded_1,1,0.900000,0.900000,1,1,3992,30.0,60.0,212223,0,212223,0,3537.050000,3537.050000,3537.050000,3537.050000,0.000000,0.000000,0.000000,0.000000,0.277390,0.277390,0.219354,0.435229,0.435229,True,3600353102,results/v7/raw/20260515T190859.756157+0000_rc_mpl1_bounded_1_p0p9_r1.json
2026-05-15T19:10:30.451111+00:00,rc,bounded_1,1,0.900000,0.900000,1,2,3993,30.0,60.0,212966,0,212966,0,3549.433333,3549.433333,3549.433333,3549.433333,0.000000,0.000000,0.000000,0.000000,0.276663,0.276663,0.242500,0.440962,0.440962,True,3600353547,results/v7/raw/20260515T191030.451111+0000_rc_mpl1_bounded_1_p0p9_r2.json
2026-05-15T19:12:01.188037+00:00,rc,bounded_1,1,0.900000,0.900000,1,3,3994,30.0,60.0,214080,0,214080,0,3568.000000,3568.000000,3568.000000,3568.000000,0.000000,0.000000,0.000000,0.000000,0.275187,0.275187,0.230063,0.423712,0.423712,True,3600356366,results/v7/raw/20260515T191201.188037+0000_rc_mpl1_bounded_1_p0p9_r3.json
2026-05-15T19:13:31.970655+00:00,rc,bounded_1,1,0.900000,0.900000,1,4,3995,30.0,60.0,213920,0,213920,0,3565.333333,3565.333333,3565.333333,3565.333333,0.000000,0.000000,0.000000,0.000000,0.275342,0.275342,0.233854,0.423335,0.423335,True,3600351156,results/v7/raw/20260515T191331.970655+0000_rc_mpl1_bounded_1_p0p9_r4.json
2026-05-15T19:15:02.679476+00:00,rc,bounded_1,1,0.900000,0.900000,1,5,3996,30.0,60.0,213278,0,213278,0,3554.633333,3554.633333,3554.633333,3554.633333,0.000000,0.000000,0.000000,0.000000,0.276242,0.276242,0.228250,0.406510,0.406510,True,3600352302,results/v7/raw/20260515T191502.679476+0000_rc_mpl1_bounded_1_p0p9_r5.json
2026-05-15T19:16:33.370724+00:00,rc,bounded_3,3,0.100000,0.100000,1,1,3992,30.0,60.0,212357,0,212357,0,3539.283333,3539.283333,3539.283333,3539.283333,0.000000,0.000000,0.000000,0.000000,0.277285,0.277285,0.227937,0.423630,0.423630,True,3600354318,results/v7/raw/20260515T191633.370724+0000_rc_mpl1_bounded_3_p0p1_r1.json
2026-05-15T19:18:04.075828+00:00,rc,bounded_3,3,0.100000,0.100000,1,2,3993,30.0,60.0,212447,0,212447,0,3540.783333,3540.783333,3540.783333,3540.783333,0.000000,0.000000,0.000000,0.000000,0.277194,0.277194,0.252563,0.449546,0.449546,True,3600351421,results/v7/raw/20260515T191804.075828+0000_rc_mpl1_bounded_3_p0p1_r2.json
2026-05-15T19:19:34.802649+00:00,rc,bounded_3,3,0.100000,0.100000,1,3,3994,30.0,60.0,214192,0,214192,0,3569.866667,3569.866667,3569.866667,3569.866667,0.000000,0.000000,0.000000,0.000000,0.274882,0.274882,0.238959,0.444228,0.444228,True,3600352308,results/v7/raw/20260515T191934.802649+0000_rc_mpl1_bounded_3_p0p1_r3.json
2026-05-15T19:21:05.494717+00:00,rc,bounded_3,3,0.100000,0.100000,1,4,3995,30.0,60.0,212946,0,212946,0,3549.100000,3549.100000,3549.100000,3549.100000,0.000000,0.000000,0.000000,0.000000,0.276503,0.276503,0.243604,0.445061,0.445061,True,3600349011,results/v7/raw/20260515T192105.494717+0000_rc_mpl1_bounded_3_p0p1_r4.json
