timestamp_utc,policy,retry_model,retry_budget,hotspot_probability,hotspot_p,mpl,repeat,seed,warmup_seconds,measurement_seconds,committed,errors,attempts,aborts,committed_tps,tps,observed_tps,attempted_tps,error_rate_pct,error_rate,abort_rate_pct,abort_rate,latency_mean_ms,mean_latency_ms,latency_p50_ms,latency_p95_ms,p95_latency_ms,validation_ok,post_total_funds,raw_path
2026-05-15T20:17:02.073295+00:00,rc,unbounded,inf,0.9,0.9,1,1,3992,30.0,60.0,224426,0,224426,0,3740.433333,3740.433333,3740.433333,3740.433333,0.0,0.0,0.0,0.0,0.262293,0.262293,0.210354,0.400801,0.400801,True,3600373315,results/v7/raw/20260515T201702.073295+0000_rc_mpl1_unbounded_p0p9_r1.json
2026-05-15T20:18:32.814459+00:00,rc,unbounded,inf,0.9,0.9,1,2,3993,30.0,60.0,224629,0,224629,0,3743.816667,3743.816667,3743.816667,3743.816667,0.0,0.0,0.0,0.0,0.262085,0.262085,0.224562,0.419383,0.419383,True,3600373271,results/v7/raw/20260515T201832.814459+0000_rc_mpl1_unbounded_p0p9_r2.json
2026-05-15T20:20:03.603228+00:00,rc,unbounded,inf,0.9,0.9,1,3,3994,30.0,60.0,222650,0,222650,0,3710.833333,3710.833333,3710.833333,3710.833333,0.0,0.0,0.0,0.0,0.264374,0.264374,0.220083,0.426731,0.426731,True,3600371018,results/v7/raw/20260515T202003.603228+0000_rc_mpl1_unbounded_p0p9_r3.json
2026-05-15T20:21:34.359838+00:00,rc,unbounded,inf,0.9,0.9,1,4,3995,30.0,60.0,224380,0,224380,0,3739.666667,3739.666667,3739.666667,3739.666667,0.0,0.0,0.0,0.0,0.262231,0.262231,0.217479,0.409629,0.409629,True,3600369839,results/v7/raw/20260515T202134.359838+0000_rc_mpl1_unbounded_p0p9_r4.json
2026-05-15T20:23:05.107288+00:00,rc,unbounded,inf,0.9,0.9,1,5,3996,30.0,60.0,222347,0,222347,0,3705.783333,3705.783333,3705.783333,3705.783333,0.0,0.0,0.0,0.0,0.264805,0.264805,0.213334,0.407666,0.407666,True,3600368054,results/v7/raw/20260515T202305.107288+0000_rc_mpl1_unbounded_p0p9_r5.json
2026-05-15T21:47:57.151358+00:00,rc,unbounded,inf,0.9,0.9,8,1,3992,30.0,60.0,368596,0,368596,0,6143.266667,6143.266667,6143.266667,6143.266667,0.0,0.0,0.0,0.0,1.293498,1.293498,0.563855,5.031812,5.031812,True,3573815716,results/v7/raw/20260515T214757.151358+0000_rc_mpl8_unbounded_p0p9_r1.json
2026-05-15T21:49:28.089707+00:00,rc,unbounded,inf,0.9,0.9,8,2,3993,30.0,60.0,666203,0,666203,0,11103.383333,11103.383333,11103.383333,11103.383333,0.0,0.0,0.0,0.0,0.711615,0.711615,0.540042,4.11964,4.11964,True,3564945225,results/v7/raw/20260515T214928.089707+0000_rc_mpl8_unbounded_p0p9_r2.json
2026-05-15T21:50:58.951643+00:00,rc,unbounded,inf,0.9,0.9,8,3,3994,30.0,60.0,811428,0,811428,0,13523.8,13523.8,13523.8,13523.8,0.0,0.0,0.0,0.0,0.582721,0.582721,0.513166,0.905193,0.905193,True,3559643192,results/v7/raw/20260515T215058.951643+0000_rc_mpl8_unbounded_p0p9_r3.json
2026-05-15T21:52:29.775660+00:00,rc,unbounded,inf,0.9,0.9,8,4,3995,30.0,60.0,362361,0,362361,0,6039.35,6039.35,6039.35,6039.35,0.0,0.0,0.0,0.0,1.315933,1.315933,0.575125,5.651854,5.651854,True,3570316880,results/v7/raw/20260515T215229.775660+0000_rc_mpl8_unbounded_p0p9_r4.json
2026-05-15T21:54:00.761141+00:00,rc,unbounded,inf,0.9,0.9,8,5,3996,30.0,60.0,366020,0,366020,0,6100.333333,6100.333333,6100.333333,6100.333333,0.0,0.0,0.0,0.0,1.302932,1.302932,0.568062,5.823159,5.823159,True,3574107328,results/v7/raw/20260515T215400.761141+0000_rc_mpl8_unbounded_p0p9_r5.json
2026-05-15T23:19:08.283057+00:00,rc,unbounded,inf,0.9,0.9,32,1,3992,30.0,60.0,633653,0,633653,0,10560.883333,10560.883333,10560.883333,10560.883333,0.0,0.0,0.0,0.0,3.018275,3.018275,1.876042,17.363756,17.363756,True,3489308983,results/v7/raw/20260515T231908.283057+0000_rc_mpl32_unbounded_p0p9_r1.json
2026-05-15T23:20:39.443911+00:00,rc,unbounded,inf,0.9,0.9,32,2,3993,30.0,60.0,839738,0,839738,0,13995.633333,13995.633333,13995.633333,13995.633333,0.0,0.0,0.0,0.0,2.274679,2.274679,1.917396,3.878781,3.878781,True,3457668318,results/v7/raw/20260515T232039.443911+0000_rc_mpl32_unbounded_p0p9_r2.json
2026-05-15T23:22:10.709949+00:00,rc,unbounded,inf,0.9,0.9,32,3,3994,30.0,60.0,388691,0,388691,0,6478.183333,6478.183333,6478.183333,6478.183333,0.0,0.0,0.0,0.0,4.929155,4.929155,1.875188,19.659943,19.659943,True,3505078681,results/v7/raw/20260515T232210.709949+0000_rc_mpl32_unbounded_p0p9_r3.json
2026-05-15T23:23:42.075438+00:00,rc,unbounded,inf,0.9,0.9,32,4,3995,30.0,60.0,390657,0,390657,0,6510.95,6510.95,6510.95,6510.95,0.0,0.0,0.0,0.0,4.903784,4.903784,1.865229,20.381706,20.381706,True,3513135404,results/v7/raw/20260515T232342.075438+0000_rc_mpl32_unbounded_p0p9_r4.json
2026-05-15T23:25:13.347006+00:00,rc,unbounded,inf,0.9,0.9,32,5,3996,30.0,60.0,535521,0,535521,0,8925.35,8925.35,8925.35,8925.35,0.0,0.0,0.0,0.0,3.574364,3.574364,1.85298,21.557271,21.557271,True,3497397609,results/v7/raw/20260515T232513.347006+0000_rc_mpl32_unbounded_p0p9_r5.json
2026-05-16T00:50:44.345154+00:00,rc,unbounded,inf,0.9,0.9,64,1,3992,30.0,60.0,796419,0,796419,0,13273.65,13273.65,13273.65,13273.65,0.0,0.0,0.0,0.0,4.811703,4.811703,2.028083,23.153521,23.153521,True,3404808474,results/v7/raw/20260516T005044.345154+0000_rc_mpl64_unbounded_p0p9_r1.json
2026-05-16T00:52:15.875854+00:00,rc,unbounded,inf,0.9,0.9,64,2,3993,30.0,60.0,599213,0,599213,0,9986.883333,9986.883333,9986.883333,9986.883333,0.0,0.0,0.0,0.0,6.403189,6.403189,2.013625,17.10705,17.10705,True,3406147611,results/v7/raw/20260516T005215.875854+0000_rc_mpl64_unbounded_p0p9_r2.json
2026-05-16T00:53:47.586855+00:00,rc,unbounded,inf,0.9,0.9,64,3,3994,30.0,60.0,381309,0,381309,0,6355.15,6355.15,6355.15,6355.15,0.0,0.0,0.0,0.0,10.063227,10.063227,2.049,55.967652,55.967652,True,3462293586,results/v7/raw/20260516T005347.586855+0000_rc_mpl64_unbounded_p0p9_r3.json
2026-05-16T00:55:19.098212+00:00,rc,unbounded,inf,0.9,0.9,64,4,3995,30.0,60.0,382732,0,382732,0,6378.866667,6378.866667,6378.866667,6378.866667,0.0,0.0,0.0,0.0,10.031113,10.031113,1.984688,56.947879,56.947879,True,3464792994,results/v7/raw/20260516T005519.098212+0000_rc_mpl64_unbounded_p0p9_r4.json
2026-05-16T00:56:50.760980+00:00,rc,unbounded,inf,0.9,0.9,64,5,3996,30.0,60.0,751831,0,751831,0,12530.516667,12530.516667,12530.516667,12530.516667,0.0,0.0,0.0,0.0,5.097665,5.097665,2.030667,29.500551,29.500551,True,3412819929,results/v7/raw/20260516T005650.760980+0000_rc_mpl64_unbounded_p0p9_r5.json
2026-05-16T02:21:30.671960+00:00,si,unbounded,inf,0.9,0.9,1,1,3992,30.0,60.0,212762,0,212762,0,3546.033333,3546.033333,3546.033333,3546.033333,0.0,0.0,0.0,0.0,0.276575,0.276575,0.224292,0.418164,0.418164,True,3600357890,results/v7/raw/20260516T022130.671960+0000_si_mpl1_unbounded_p0p9_r1.json
2026-05-16T02:23:01.372525+00:00,si,unbounded,inf,0.9,0.9,1,2,3993,30.0,60.0,218123,0,218123,0,3635.383333,3635.383333,3635.383333,3635.383333,0.0,0.0,0.0,0.0,0.269798,0.269798,0.241521,0.455506,0.455506,True,3600362723,results/v7/raw/20260516T022301.372525+0000_si_mpl1_unbounded_p0p9_r2.json
2026-05-16T02:24:32.087417+00:00,si,unbounded,inf,0.9,0.9,1,3,3994,30.0,60.0,218712,0,218712,0,3645.2,3645.2,3645.2,3645.2,0.0,0.0,0.0,0.0,0.269132,0.269132,0.240312,0.439383,0.439383,True,3600366365,results/v7/raw/20260516T022432.087417+0000_si_mpl1_unbounded_p0p9_r3.json
2026-05-16T02:26:02.851264+00:00,si,unbounded,inf,0.9,0.9,1,4,3995,30.0,60.0,206334,0,206334,0,3438.9,3438.9,3438.9,3438.9,0.0,0.0,0.0,0.0,0.285053,0.285053,0.219167,0.415871,0.415871,True,3600342812,results/v7/raw/20260516T022602.851264+0000_si_mpl1_unbounded_p0p9_r4.json
2026-05-16T02:27:33.634744+00:00,si,unbounded,inf,0.9,0.9,1,5,3996,30.0,60.0,213127,0,213127,0,3552.116667,3552.116667,3552.116667,3552.116667,0.0,0.0,0.0,0.0,0.276017,0.276017,0.235854,0.438631,0.438631,True,3600353771,results/v7/raw/20260516T022733.634744+0000_si_mpl1_unbounded_p0p9_r5.json
2026-05-16T03:52:27.273388+00:00,si,unbounded,inf,0.9,0.9,8,1,3992,30.0,60.0,532067,0,603367,71300,8867.783333,8867.783333,8867.783333,10056.116667,0.0,0.0,11.81702,11.81702,0.892377,0.892377,0.572208,5.306869,5.306869,True,3600771640,results/v7/raw/20260516T035227.273388+0000_si_mpl8_unbounded_p0p9_r1.json
2026-05-16T03:53:58.285263+00:00,si,unbounded,inf,0.9,0.9,8,2,3993,30.0,60.0,584162,0,662058,77896,9736.033333,9736.033333,9736.033333,11034.3,0.0,0.0,11.765737,11.765737,0.812163,0.812163,0.544771,1.475572,1.475572,True,3601026066,results/v7/raw/20260516T035358.285263+0000_si_mpl8_unbounded_p0p9_r2.json
2026-05-16T03:55:29.386935+00:00,si,unbounded,inf,0.9,0.9,8,3,3994,30.0,60.0,311988,0,354078,42090,5199.8,5199.8,5199.8,5901.3,0.0,0.0,11.887211,11.887211,1.528815,1.528815,0.609751,6.60054,6.60054,True,3600521055,results/v7/raw/20260516T035529.386935+0000_si_mpl8_unbounded_p0p9_r3.json
2026-05-16T03:57:00.385420+00:00,si,unbounded,inf,0.9,0.9,8,4,3995,30.0,60.0,316447,0,358988,42541,5274.116667,5274.116667,5274.116667,5983.133333,0.0,0.0,11.850257,11.850257,1.507524,1.507524,0.600896,5.953329,5.953329,True,3600527598,results/v7/raw/20260516T035700.385420+0000_si_mpl8_unbounded_p0p9_r4.json
2026-05-16T03:58:31.384066+00:00,si,unbounded,inf,0.9,0.9,8,5,3996,30.0,60.0,341334,0,387356,46022,5688.9,5688.9,5688.9,6455.933333,0.0,0.0,11.88106,11.88106,1.396911,1.396911,0.608813,6.619021,6.619021,True,3600551590,results/v7/raw/20260516T035831.384066+0000_si_mpl8_unbounded_p0p9_r5.json
2026-05-16T05:23:47.350907+00:00,si,unbounded,inf,0.9,0.9,32,1,3992,30.0,60.0,250437,0,367920,117483,4173.95,4173.95,4173.95,6132.0,0.0,0.0,31.93167,31.93167,7.656023,7.656023,1.853854,34.713474,34.713474,True,3600409938,results/v7/raw/20260516T052347.350907+0000_si_mpl32_unbounded_p0p9_r1.json
